"File","LOC","Coverage"
"hzapplications\common\shareduicomp\aplmodel\aplsynchronization.cs","119","88.23529"
"hzapplications\common\shareduicomp\aplmodel\apltuple.cs","42","95.2381"
"hzapplications\common\shareduicomp\aplmodel\aplpcatdatagauge.cs","28","0"
"hzapplications\common\shareduicomp\aplmodel\apldsccollection.cs","5","0"
"hzapplications\common\shareduicomp\aplmodel\aplparameter.cs","115","8.695652"
"hzapplications\common\shareduicomp\aplmodel\aplrepresentation.cs","58","63.7931"
"hzapplications\common\shareduicomp\aplmodel\apltrajectorycalculatoradapter.cs","41","0"
"hzapplications\common\shareduicomp\aplmodel\apltoolstringprofile.cs","55","92.72727"
"hzapplications\common\shareduicomp\aplmodel\aplvaluetuple.cs","45","100"
"hzapplications\common\shareduicomp\aplmodel\aplabsent.cs","96","95.83334"
"hzapplications\common\shareduicomp\aplmodel\aplrunassignment.cs","65","29.23077"
"hzapplications\common\shareduicomp\aplmodel\apldatagaugecollection.cs","38","0"
"hzapplications\common\shareduicomp\aplmodel\apllinearfactors.cs","84","71.42857"
"hzapplications\common\shareduicomp\aplmodel\apllogicalacquisitionpass.cs","136","63.97059"
"hzapplications\common\shareduicomp\aplmodel\aplrangecreator.cs","64","84.375"
"hzapplications\common\shareduicomp\aplmodel\apluipdocumentfactory.cs","8","0"
"hzapplications\mspt\uis\mspt_customuiutilbase\mspt_customuiutilbase.cs","191","61.78011"
"hzapplications\mspt\uis\mspt_customuiutilbase\parameterbardatafeed.cs","146","96.57534"
"hzapplications\mspt\uis\mspt_customuiutilbase\mspttoolprofile.cs","288","63.54167"
"hzapplications\mspt\uis\mspt_customuiutilbase\msptparameter.cs","148","39.86486"
"hzapplications\mspt\uis\mspt_customuiutilbase\msptcommonhelper.cs","52","86.53846"
"hzapplications\mspt\uis\mspt_customuiutilbase\mspt_customuiutilbase_mstest\msptcommonhelper_ut.cs","51","100"
"hzapplications\mspt\uis\mspt_customuiutilbase\mspt_customuiutilbase_mstest\paremeterbardatafeed_ut.cs","99","100"
"hzapplications\mspt\uis\mspt_customuiutilbase\mspt_customuiutilbase_mstest\mspttoolprofile_ut.cs","243","99.17696"
"hzapplications\mspt\uis\mspt_customuiutilbase\mspt_customuiutilbase_mstest\mspt_customuiutilbase_ut.cs","11","100"
"hzapplications\sonic\fada\gtest\sonic_fada_algorithmfm_testcase .cpp","224","100"
"e:\sandbox\cpp\gmock-1.7.0\gtest\src\gtest-filepath.cc","113","58.40708"
"_out\include\gtest\internal\gtest-internal.h","74","83.78378"
"e:\sandbox\cpp\gmock-1.7.0\gtest\include\gtest\gtest-message.h","20","65"
"_out\include\gtest\gtest.h","81","55.55556"
"e:\sandbox\cpp\gmock-1.7.0\gtest\src\gtest-internal-inl.h","166","59.63855"
"_out\include\gtest\gtest-printers.h","181","62.98343"
"e:\sandbox\cpp\gmock-1.7.0\gtest\src\gtest.cc","1771","53.86787"
"hzapplications\sonic\fada\gtest\sonicfadaalgorithminputdata_testcase.cpp","439","99.54442"
"hzapplications\sonic\fada\fada\sonicfadaalgorithmfm.cpp","347","85.3026"
"hzapplications\sonic\fada\gtest\fada_testcases.cpp","161","99.37888"
"hzapplications\sonic\fada\fada\sonicfadaalgorithminputdata.cpp","463","93.95248"
"hzapplications\sonic\fada\gtest\sonicacquisitioncondition_testcase.cpp","81","100"
"e:\sandbox\cpp\gmock-1.7.0\gtest\include\gtest\gtest.h","115","62.6087"
"appcore\sonic\cs_sonic\hefmd.cpp","1451","78.77326"
"e:\sandbox\cpp\gmock-1.7.0\gtest\src\gtest-death-test.cc","255","2.745098"
"e:\sandbox\cpp\gmock-1.7.0\src\gmock.cc","42","28.57143"
"e:\sandbox\cpp\gmock-1.7.0\gtest\src\gtest-port.cc","282","10.99291"
"hzapplications\sonic\fada\fada\sonicfadaresult.cpp","44","68.18182"
"_out\include\gtest\internal\gtest-port.h","26","92.30769"
"e:\sandbox\cpp\gmock-1.7.0\gtest\include\gtest\internal\gtest-death-test-internal.h","11","9.090909"
"e:\sandbox\cpp\gmock-1.7.0\gtest\include\gtest\internal\gtest-param-util.h","13","92.30769"
"e:\sandbox\cpp\gmock-1.7.0\gtest\include\gtest\internal\gtest-port.h","68","52.94118"
"e:\sandbox\cpp\gmock-1.7.0\src\gmock-spec-builders.cc","278","84.53237"
"appcore\sonic\cs_sonic\hefmd.h","21","80.95238"
"e:\sandbox\cpp\gmock-1.7.0\gtest\src\gtest-test-part.cc","30","20"
"hzapplications\sonic\fada\gtest\sonic_fada_gtest.cpp","4","100"
"appcore\sonic\cs_sonic\hefmd_linefitqc.cpp","575","70.6087"
"e:\sandbox\cpp\gmock-1.7.0\gtest\include\gtest\internal\gtest-filepath.h","15","73.33334"
"hzapplications\sonic\fada\fada\sonicfadaparameters.cpp","243","64.60905"
"hzapplications\sonic\fada\fada\sonicfadaproducts.h","9","100"
"appcore\sonic\cs_sonic\hefmd_curvespikefilter.cpp","332","40.06024"
"hzapplications\sonic\fada\fada\sonicfadafilteredproducts.cpp","111","62.16216"
"appcore\sonic\cs_sonic\hefmd_math.cpp","184","59.23913"
"hzapplications\sonic\fada\fada\sonicfadaproducts.cpp","379","59.36676"
"appcore\sonic\cs_sonic\hefmd_signalproc.cpp","209","88.99522"
"hzapplications\sonic\fada\fada\sonicfadamgr.cpp","59","84.74577"
"hzapplications\sonic\fada\fada\sonicfadaoutputdatamgr.cpp","67","92.53732"
"hzapplications\sonic\fada\fada\sonicfadautil.cpp","132","0"
"hzapplications\sonic\fada\fada\sonictoolgeometry.cpp","124","46.77419"
"hzapplications\sonic\fada\fada\sonicfadainputdataset.cpp","4","100"
"appcore\sonic\cs_sonic\hefmd_hilbenergydetect.cpp","718","80.08356"
"hzapplications\sonic\fada\fada\sonicfadaalgorithm.cpp","83","68.6747"
"hzapplications\sonic\fada\fada\sonicacquisitioncondition.cpp","103","57.28156"
"hzapplications\sonic\fada\fada\sonicfadaprocessing.cpp","69","53.62319"
"hzapplications\sonic\fada\fada\sonicfadacommon.cpp","6","0"
"hzapplications\sonic\fada\fada\sonicfadaalgorithmoutputdata.cpp","191","97.90576"
"hzapplications\sonic\fada\fada\sonicfadaalgorithmsf.cpp","117","79.48718"
"hzapplications\sonic\fada\fada\sonicfadainputdatamgr.cpp","157","91.0828"
"hzapplications\sonic\fada\fada\sonicfadaoutputdataset.cpp","8","100"
"hzapplications\sonic\fada\fada\fadacoredll.cpp","3","100"
"hzapplications\sonic\fada\fada\sonicfadafilteredproducts.h","8","87.5"
"hzapplications\sonic\commondata\commondata\sonicwaveform.cpp","60","81.66666"
"hzapplications\sonic\commondata\commondata\sonictrackingproducts.cpp","102","96.07843"
"hzapplications\sonic\commondata\commondata\sonicwaveformarray.cpp","175","64"
"hzapplications\sonic\commondata\commondata\sonicmultiwaveformarray.cpp","156","64.10256"
"hzapplications\sonic\commondata\commondata\sonicboreholestatus.cpp","71","57.74648"
"hzapplications\sonic\commondata\commondata\sonicwaveformnormalization.cpp","23","0"
"hzapplications\sonic\commondata\commondata\sonicdstcproducts.cpp","213","66.19718"
"hzapplications\sonic\commondata\commondata\sonicdstcparameters.cpp","182","82.96703"
"hzapplications\sonic\commondata\commondata\sonictrackingparameters.cpp","177","97.17514"
"hzapplications\sonic\commondata\commondata\sonicprocessingresult.cpp","80","82.5"
"hzapplications\sonic\commondata\commondata\sonicdstcgeometry.cpp","81","66.66666"
"hzapplications\sonic\commondata\commondata\commondatadll.cpp","3","100"
"hzapplications\sonic\unittest\sonic_gtest\cfirstmotiontest.cpp","133","97.74436"
"appcore\sonic\cs_sonic\multidim_alloc_templates.h","37","83.78378"
"hzapplications\sonic\unittest\sonic_gtest\sonic_gtest.cpp","4","100"
"hzapplications\sonic\sonic_dataaccessutility\soniclapaccessutility.cs","126","0"
"hzapplications\sonic\sonic_dataaccessutility\sonicdaraccessutility.cs","43","0"
"hzapplications\sonic\sonic_dataaccessutility\sonicchannelaccessutility.cs","98","0"
"hzapplications\sonic\sonic_dataaccessutility\sonicuihelper.cs","16","12.5"
"hzapplications\sonic\sonic_dataaccessutility\sonicensembleaccessutility.cs","63","0"
"hzapplications\sonic\sonic_dataaccessutility\soniccustomuibase.cs","62","6.451613"
"hzapplications\sonic\sonic_dataaccessutility\sonicparameteraccessutility.cs","59","0"
"hzapplications\sonic\sonic_dataaccessutility\sonicintervalsetaccessutility.cs","27","0"
"hzapplications\sonic\sonic_dataaccessutility\sonicmeasurepointaccessutility.cs","28","0"
"hzapplications\sonic\parameterworksheet\parameterworksheet\soniczoneeditorcontrol.cs","1166","8.319039"
"hzapplications\sonic\parameterworksheet\parameterworksheet\sonicparametereditor.cs","741","7.422402"
"hzapplications\sonic\parameterworksheet\parameterworksheet\soniczoninglayout.cs","664","0"
"hzapplications\sonic\parameterworksheet\parameterworksheet\sonicparametermanager.cs","81","12.34568"
"hzapplications\sonic\parameterworksheet\parameterworksheet\sonicparameterenumstring.cs","101","0"
"hzapplications\sonic\parameterworksheet\parameterworksheet\sonicparameterint.cs","203","0"
"hzapplications\sonic\parameterworksheet\parameterworksheet\sonicparameterfloat.cs","213","0"
"hzapplications\sonic\parameterworksheet\parameterworksheet\sonicparameteruint.cs","203","0"
"hzapplications\sonic\parameterworksheet\parameterworksheet\sonicsortingcontrol.cs","54","5.555555"
"hzapplications\sonic\parameterworksheet\parameterworksheet\sonic_ui_parameterworksheet.cs","217","5.529954"
"hzapplications\sonic\parameterworksheet\parameterworksheet\sonicparameterbase.cs","178","0"
"hzapplications\sonic\parameterworksheet\parameterworksheet\sonicxmlparser.cs","124","0"
"hzapplications\sonic\parameterworksheet\parameterworksheet\sonicdatetimepickercell.cs","15","13.33333"
"hzapplications\sonic\parameterworksheet\parameterworksheet\sonicparametervalidator.cs","5","60"
"hzapplications\sonic\parameterworksheet\parameterworksheet\isonicpwssharedobject.cs","37","0"
"hzapplications\sonic\parameterworksheet\parameterworksheet\sonicfilteringcontrol.cs","33","12.12121"
"hzapplications\sonic\parameterworksheet\parameterworksheet\soniceditorcontrol.cs","28","14.28571"
"hzapplications\sonic\parameterworksheet\parameterworksheet\sonicparametereditor.designer.cs","132","100"
"hzapplications\sonic\parameterworksheet\parameterworksheet\sonic_ui_parameterworksheet.designer.cs","30","96.66666"
"hzapplications\sonic\parameterworksheet\parameterworksheet\soniczoninglayout.designer.cs","95","0"
"hzapplications\sonic\parameterworksheet\parameterworksheet\soniceditorcontrol.designer.cs","41","97.56097"
"hzapplications\sonic\parameterworksheet\parameterworksheet\soniczoneeditorcontrol.designer.cs","115","99.13043"
"hzapplications\sonic\parameterworksheet\parameterworksheet\sonicpwsdefinitions.cs","43","6.976744"
"hzapplications\sonic\parameterworksheet\sonic_parameterworksheet_mstest\testcase\soniczoneeditorcontroltest.cs","19","100"
"hzapplications\sonic\parameterworksheet\sonic_parameterworksheet_mstest\testcase\sonic_ui_parameterworksheettest.cs","9","100"
"hzapplications\sonic\parameterworksheet\sonic_parameterworksheet_mstest\testcase\sonicparametereditortest.cs","33","100"
"hzapplications\sonic\parameterworksheet\sonic_parameterworksheet_mstest\fake\sonicparametereditorfake.cs","5","80"
"hzproducts\genericcomponents\parameteraccesslayer\zoneeditorcontrol.cs","1618","17.18171"
"hzproducts\genericcomponents\parameteraccesslayer\slbpalparametervalidation.cs","100","0"
"hzproducts\genericcomponents\parameteraccesslayer\slbpalparametermanager.cs","1062","24.85876"
"hzproducts\genericcomponents\parameteraccesslayer\genericeditor.cs","2233","20.91357"
"hzproducts\genericcomponents\parameteraccesslayer\parameterview.cs","32","100"
"hzproducts\genericcomponents\parameteraccesslayer\slbpaloptionalequipment.cs","494","0"
"hzproducts\genericcomponents\parameteraccesslayer\zoninglayout.cs","910","21.42857"
"hzproducts\genericcomponents\parameteraccesslayer\slbpalnumber.cs","421","42.28028"
"hzproducts\genericcomponents\parameteraccesslayer\slbpalinputselection.cs","256","0"
"hzproducts\genericcomponents\parameteraccesslayer\slbpalparameter.cs","828","16.54589"
"hzproducts\genericcomponents\parameteraccesslayer\slbpalparameterensemble.cs","135","0"
"hzproducts\genericcomponents\parameteraccesslayer\slbpalvalue.cs","749","14.28571"
"hzproducts\genericcomponents\parameteraccesslayer\slbpalparametercodec.cs","1554","11.06821"
"hzproducts\genericcomponents\parameteraccesslayer\genericeditoruip.cs","1039","0"
"hzproducts\genericcomponents\parameteraccesslayer\slbpalclassfactory.cs","128","33.59375"
"hzproducts\genericcomponents\parameteraccesslayer\slbpalguidbasedparameterloader.cs","132","0"
"hzproducts\genericcomponents\parameteraccesslayer\slbpalinfoclasses.cs","83","14.45783"
"hzproducts\genericcomponents\parameteraccesslayer\slbpalparameterzoning.cs","668","17.36527"
"hzproducts\genericcomponents\parameteraccesslayer\slbdataexploreruiform.cs","130","43.84615"
"hzproducts\genericcomponents\parameteraccesslayer\slbpalequipmentparameterloader.cs","110","4.545455"
"hzproducts\genericcomponents\parameteraccesslayer\slbpalcomputationparameterloader.cs","108","0"
"hzproducts\genericcomponents\parameteraccesslayer\slbpalpropertyloaders.cs","195","0"
"hzproducts\genericcomponents\parameteraccesslayer\slbpalcalibrationparameterloader.cs","69","5.797101"
"hzproducts\genericcomponents\parameteraccesslayer\slbpaloptionalequipmentloader.cs","102","6.862745"
"hzproducts\genericcomponents\parameteraccesslayer\slbpropertyuifilter.cs","167","0"
"hzproducts\genericcomponents\parameteraccesslayer\slbpalwellpropertyloader.cs","104","8.653846"
"hzproducts\genericcomponents\parameteraccesslayer\slbpaldependentparameterloader.cs","44","0"
"hzproducts\genericcomponents\parameteraccesslayer\slbpalworkspaceparameterloader.cs","51","0"
"hzproducts\genericcomponents\parameteraccesslayer\slbpaldepthparameterloader.cs","70","0"
"hzproducts\genericcomponents\parameteraccesslayer\slbpalsessionparameterloader.cs","67","0"
"hzproducts\genericcomponents\parameteraccesslayer\toolstringwrapper.cs","38","97.36842"
"hzproducts\genericcomponents\parameteraccesslayer\guidxmlparameterloader.cs","231","0"
"hzproducts\genericcomponents\parameteraccesslayer\slbpalparameterhelper.cs","31","77.41936"
"hzproducts\genericcomponents\parameteraccesslayer\slbpalparameterloaderbase.cs","89","21.34831"
"hzproducts\genericcomponents\parameteraccesslayer\propertyfiltereventargs.cs","18","100"
"hzproducts\genericcomponents\parameteraccesslayer\lapinfo.cs","24","95.83334"
"hzproducts\genericcomponents\parameteraccesslayer\slbpalevents.cs","19","42.10526"
"hzproducts\genericcomponents\parameteraccesslayer\slbsortcolumnheadercell.cs","26","7.692307"
"hzproducts\genericcomponents\parameteraccesslayer\slbpalruninformation.cs","51","35.29412"
"hzproducts\genericcomponents\parameteraccesslayer\slbtoolfiltercontrol.cs","203","0"
"hzproducts\genericcomponents\parameteraccesslayer\slbpalmodel.cs","47","12.76596"
"hzproducts\genericcomponents\parameteraccesslayer\keyvaluereader.cs","5","100"
"hzproducts\genericcomponents\parameteraccesslayer\toollevelequipmentextensions.cs","63","100"
"hzfwkutils\utilities\validation\constraints.cs","126","0"
"hzfwkutils\utilities\formatting\conversion.cs","64","0"
"hzfwkutils\utilities\configuration\databasefilepathconfig.cs","154","3.246753"
"hzfwkutils\utilities\configuration\runtimeconfig.cs","97","0"
"hzfwkutils\utilities\forms\treecontrol.cs","268","14.55224"
"hzfwkutils\utilities\configuration\folders.cs","41","21.95122"
"hzfwkutils\utilities\configuration\config.cs","62","64.51613"
"hzfwkutils\utilities\validation\validator.cs","159","2.515723"
"hzfwkutils\utilities\validation\stringinputvalidator.cs","211","1.421801"
"hzfwkutils\utilities\configuration\masterconfig.cs","61","18.03279"
"hzfwkutils\utilities\forms\messagedialog.cs","58","0"
"hzfwkutils\utilities\processhelper.cs","63","0"
"hzfwkutils\utilities\threading\singleton.cs","23","0"
"hzfwkutils\utilities\configuration\masterruntimeconfig.cs","16","0"
"hzfwkutils\utilities\threading\threadcontext.cs","3","33.33333"
"hzfwkutils\utilities\win32\safehandles\saferegistryhandle.cs","6","0"
"hzfwkutils\utilities\forms\treecontrolnode.cs","25","56"
"hzfwkutils\utilities\formatting\absent.cs","72","26.38889"
"hzfwkutils\utilities\windowsservicehandler.cs","58","0"
"hzfwkutils\utilities\threading\objectcreator.cs","28","0"
"hzfwkutils\utilities\forms\messagedialog.designer.cs","171","0"
"hzfwkutils\utilities\configuration\errorhandling.cs","16","0"
"hzfwkutils\utilities\win32\win32native.cs","7","0"
"hzfwkutils\utilities\validation\inputvalidator.cs","5","0"
"hzfwkutils\utilities\safewrappers\safepath.cs","19","0"
"hzapplications\sonic\tracking\gtest\sonictrackingproductsinternal_gtest.cpp","12","100"
"hzapplications\sonic\tracking\tracking\sonicdstcproductsinternal.cpp","66","90.90909"
"e:\sandbox\cpp\gtest-1.7.0\src\gtest-filepath.cc","84","48.80952"
"e:\sandbox\cpp\gtest-1.7.0\src\gtest-internal-inl.h","79","55.6962"
"e:\sandbox\cpp\gtest-1.7.0\src\gtest.cc","1133","66.37246"
"e:\sandbox\cpp\gtest-1.7.0\include\gtest\gtest-message.h","16","56.25"
"hzapplications\sonic\tracking\gtest\sonictrackingmgr_gtest.cpp","28","100"
"hzapplications\sonic\tracking\tracking\sonictrackingsemiglobalclassificationbase.cpp","36","19.44444"
"hzapplications\sonic\tracking\tracking\sonictrackingapi.cpp","34","97.05882"
"hzapplications\sonic\tracking\gtest\sonictrackingparametersinternal_gtest.cpp","77","100"
"hzapplications\sonic\tracking\tracking\sonictrackingsemiglobalclassification.cpp","130","96.15385"
"hzapplications\sonic\tracking\tracking\sonictrackinginitialdatainternal.cpp","81","87.65432"
"hzapplications\sonic\tracking\gtest\sonictrackingapi_gtest.cpp","8","100"
"hzapplications\sonic\tracking\gtest\sonictrackingprocessing_gtest.cpp","85","100"
